date,beta_const,beta_oil,beta_ofz,fair_expanding,deviation_pct
2025-07-28,2.745414553159621,0.6493680087819924,-0.043904042206930574,2240.0510372239364,21.915972208582566
2025-07-29,2.7457983067528073,0.6492890866980803,-0.04386736126662075,2250.8029737124994,22.54648817397209
2025-07-30,2.746152628053225,0.6492141680007284,-0.04383094189296313,2248.8379355021298,21.228833654981628
2025-07-31,2.746495161803911,0.6491420230384455,-0.043796139021126536,2251.940597273387,21.322916035529804
2025-08-01,2.7468273372009797,0.6490712046915593,-0.04376139854970175,2248.554668577212,21.32148878222062
2025-08-04,2.74717215692812,0.6489983777266894,-0.04372622079302776,2253.2078645264264,23.106706827645507
2025-08-05,2.7475247761592496,0.6489226894486274,-0.04368880785345306,2260.109621557371,23.28472802482913
2025-08-06,2.7478535427975017,0.6488504224713671,-0.0436518652582648,2255.4978905392095,22.572493266179805
2025-08-07,2.748191710940335,0.6487772859411367,-0.04361536277746366,2280.7391958948374,26.118321865882876
2025-08-08,2.7484683828605956,0.6487104018289298,-0.04357688500730173,2293.3439527868577,27.526880407363553
2025-08-11,2.7487040246406154,0.6486486722327801,-0.04353825006384864,2297.934761140517,28.991912656772968
2025-08-12,2.7489323598246105,0.6485869800622884,-0.04349847155551657,2301.423613767801,29.362538134640804
2025-08-13,2.749150252536231,0.6485267369973939,-0.04345877906465316,2291.8227328865587,29.72294747488917
2025-08-14,2.749421195152805,0.6484583649653628,-0.0434173898234012,2294.8867180910593,29.73799432141999
2025-08-15,2.7496790836202263,0.6483919066124212,-0.04337632338381254,2315.1530888805232,30.103275436376276
2025-08-18,2.7498430140396874,0.6483394321994183,-0.04333763786648836,2308.141765881937,27.863030062727923
2025-08-19,2.750031176013119,0.6482852126813133,-0.04330059750681127,2317.177122329297,27.9859002327292
2025-08-20,2.750181240692731,0.6482367429978112,-0.04326460358834567,2297.840927211356,27.98013844974512
2025-08-21,2.7504224502555026,0.6481744955588902,-0.043226031731520655,2282.8374666729874,26.312102464413268
2025-08-22,2.750718617927746,0.6481052878348637,-0.04318757388136354,2289.1580806685433,26.542593299367432
2025-08-25,2.7509911192312426,0.6480395079869938,-0.04314959766294127,2282.8352440078156,26.476056806056334
2025-08-26,2.7512930359331498,0.64796934872184,-0.043110873131107404,2271.6872231489365,27.036414634568562
2025-08-27,2.7516532653667998,0.6478899197849122,-0.04306994069283865,2276.439836609152,27.896197965713256
2025-08-28,2.75200321938902,0.6478113273710941,-0.0430284318799735,2272.871359681867,28.151555414367667
2025-08-29,2.7523742063117025,0.647729265985429,-0.042986007823989356,2264.8790139464622,28.01478499056533
2025-09-01,2.7527833876584875,0.647641538323315,-0.042942642861364254,2269.2530388368027,27.2211582662387
2025-09-02,2.7531644871190024,0.6475587471868375,-0.042900918381797805,2264.968701745385,25.626018487908574
2025-09-03,2.7535464058814285,0.6474771740314716,-0.04286081890292265,2282.425730507787,25.636070504779852
2025-09-04,2.7538538049861994,0.6474068362659043,-0.04282281229431034,2297.372888368784,25.086354703194402
2025-09-05,2.7540938775140638,0.647347190117848,-0.04278733417870593,2297.019885298375,26.313664873785434
2025-09-08,2.7543477048699274,0.6472844493052875,-0.042750226285842685,2306.4105851239715,26.673889672725394
2025-09-09,2.754564534914675,0.6472270212342406,-0.042713825545291025,2295.0586885795615,27.92526895323535
2025-09-10,2.7548443925451105,0.647158940277845,-0.04267430031367574,2291.7502357874105,27.163071895515923
2025-09-11,2.7551358388980196,0.6470898782199136,-0.042635349218969366,2284.2622310262077,27.312002995974517
2025-09-12,2.755465629237908,0.6470149525189726,-0.04259521827927903,2263.3264213120656,25.467098923971786
2025-09-15,2.7558701435316664,0.6469304208874147,-0.04255499230579488,2256.7133850016494,24.51071627768744
2025-09-16,2.7562924452953736,0.6468441853883602,-0.04251541349707229,2248.1184747108423,24.67181029507344
2025-09-17,2.756758514206832,0.6467515301720509,-0.04247472920693684,2252.143534139095,24.94940741313343
2025-09-18,2.757216118744483,0.6466602362688731,-0.0424342848457163,2241.149358192173,24.649434442577522
2025-09-19,2.757720054040283,0.6465624553461392,-0.04239307770978667,2221.7108973637523,23.691160864395332
2025-09-22,2.758288510580755,0.6464556120991805,-0.04235093813630309,2223.994724794286,23.249393060207968
2025-09-23,2.7588388384894134,0.6463517921503663,-0.04230969850848101,2223.8533072657497,24.04820007628059
2025-09-24,2.759407205046687,0.6462444878513509,-0.042267059117106306,2212.338065740381,23.108671417653646
2025-09-25,2.7600036233992133,0.6461336070968735,-0.0422244920737592,2207.015618171818,22.73044094920069
2025-09-26,2.760612954099138,0.646020926877569,-0.04218181368146465,2207.4172965310922,23.491376292276133
2025-09-29,2.7612388723466386,0.6459049417567517,-0.04213775301900717,2192.3289130837466,22.4309903491871
2025-09-30,2.76190101363203,0.6457842767291628,-0.04209368600496035,2189.6782749717145,22.60248597637837
2025-10-01,2.762579730942271,0.6456609433569322,-0.042048967008589906,2187.63826792494,21.009494065534874
2025-10-02,2.763224111781446,0.6455441482452682,-0.0420068815675591,2177.6298089373954,20.86856954278906
2025-10-03,2.7639046998112096,0.6454220894503497,-0.04196400746319189,2181.2784101253906,19.404748513981662
2025-10-06,2.7645301651405703,0.6453096810647168,-0.04192429463027801,2179.8891826138597,21.49700182576433
2025-10-07,2.7652236631876006,0.6451852810277494,-0.04188054722976673,2180.832077013905,22.36613850865443
2025-10-08,2.7659398025441813,0.6450567307749507,-0.04183527632704229,2163.3711342009215,18.44985631402112
2025-10-09,2.7666019548079444,0.644939644981346,-0.04179560270873001,2173.0580216961034,21.412772860096663
2025-10-10,2.7673233516012683,0.644811134649875,-0.0417512157393348,2165.068411217042,19.560194337919423
2025-10-13,2.768018382558532,0.6446882351375561,-0.04170955822493244,2157.832954145221,19.396637958037743
2025-10-14,2.7687359679422445,0.6445621609158911,-0.04166752783398653,2136.539771013193,18.95355445664233
2025-10-15,2.7695168935413745,0.6444270665331102,-0.04162433716602561,2133.544694149255,19.295368265762967
2025-10-16,2.770324226585467,0.6442879222168015,-0.041580257610319346,2163.478669148239,20.536432237008494
2025-10-17,2.771066321754146,0.6441578402673747,-0.04153696054088239,2178.5070156369516,24.908480003420763
2025-10-20,2.771885022072382,0.6440130038926457,-0.041487460161420665,2165.654180936594,26.743689004535632
2025-10-21,2.7728238523891653,0.6438489327183224,-0.041433118876183214,2138.3518460940027,23.10509165311039
2025-10-22,2.7737678171737885,0.6436870427875032,-0.04138227178809301,2149.4380057318563,23.42761191182563
2025-10-23,2.774678052233712,0.643530166476789,-0.04133222036065395,2143.1994197292265,19.9454412097956
2025-10-24,2.775490107519649,0.6433908670317934,-0.041288362277574826,2136.4809684344073,19.07103492076352
2025-10-27,2.7762958619801164,0.64325334004482,-0.041245669691961716,2124.897680167232,16.56043597379586
2025-10-28,2.7770430026222295,0.6431268607532257,-0.04120731077082483,2130.931753369156,17.0891557674282
2025-10-29,2.777795330779473,0.6429995184787354,-0.041168584618412024,2151.7079754063416,17.271954597996753
2025-10-30,2.7784881980948666,0.6428811900982203,-0.041131510357146364,2156.5825590534923,18.58947802686759
2025-10-31,2.7792146666790005,0.6427570272084466,-0.04109244054759255,2149.8186613815164,17.46106987355185
2025-11-01,2.7799245917553703,0.6426363054437788,-0.041055006819777376,2153.582298811458,17.602192467766443
2025-11-03,2.7806287457165118,0.6425164817439517,-0.041017723964852745,2166.412912126395,18.673591059634642
2025-11-05,2.7813284180840863,0.6423966826756037,-0.04097968385410416,2161.7924381994562,17.801318711294243
2025-11-06,2.782014930356647,0.6422795725792021,-0.04094289536995761,2152.563774976243,18.124258596150653
2025-11-07,2.7827462054188765,0.6421555974826061,-0.04090467152264553,2160.2284508077873,18.80317561044633
2025-11-10,2.783476703929191,0.6420313645848432,-0.04086594764068479,2169.8674086023507,17.91503894922495
2025-11-11,2.7841438851058067,0.6419173658039131,-0.04082985902320556,2178.730194037666,17.782826300503185
2025-11-12,2.784777817259297,0.6418085326457661,-0.0407948757503278,2181.817526942881,16.243451557275755
2025-11-13,2.7853526156399067,0.6417097770550093,-0.04076302300988803,2185.6896828368067,16.36418563768729
2025-11-14,2.7859206454588565,0.641612060396018,-0.04073134472310744,2179.560570160929,15.880239098540638
2025-11-17,2.7864930166042003,0.6415141436096842,-0.04070009615630561,2170.113183164437,15.691661590618523
2025-11-18,2.7870886481646195,0.641412954754081,-0.04066847035369705,2173.947116238514,17.899372107761693
2025-11-19,2.7877498326136796,0.6413005170937642,-0.04063317269408328,2180.3163672838887,21.359452220058216
2025-11-20,2.7885037214666113,0.6411720095002112,-0.04059246285386548,2179.756206516289,20.57816338096796
2025-11-21,2.7892367495113537,0.6410472811447516,-0.04055312151278297,2187.2852369655448,22.756280462304247
2025-11-24,2.790011144855943,0.6409151881867463,-0.040511026377843255,2179.0267510126746,21.83604440680673
2025-11-25,2.7907936282964623,0.6407826640285677,-0.0404696673691944,2177.2468887094346,23.364512032537554
2025-11-26,2.791636831417035,0.6406403715593894,-0.04042565806637269,2164.252607657204,23.293371141574482
2025-11-27,2.7925376647011393,0.6404897298069168,-0.04038037447968138,2156.6813644999197,21.546466861034432
2025-11-28,2.7934111055519857,0.6403444905691572,-0.04033747089390611,2160.4095650375907,23.88484310165655
2025-12-01,2.7943565494949576,0.6401873469548345,-0.040290995910594256,2147.6781966490466,25.108594210824076
2025-12-02,2.795408759975919,0.6400137449261832,-0.04024090884302233,2153.834512097233,23.834955054318097
2025-12-03,2.796389274570119,0.6398519368652849,-0.04019403769876093,2162.357217532272,22.63052461915556
2025-12-04,2.7972924386132987,0.6397027365730603,-0.04015048806309854,2166.6162239657783,22.63962443410419
2025-12-05,2.798181374577415,0.6395559736720016,-0.04010759396406527,2174.9768574291857,24.65879766669088
2025-12-08,2.799107199530036,0.6394029748346739,-0.04006252707340201,2169.6811287047453,24.680533199591892
2025-12-09,2.8000629545502997,0.6392458959889453,-0.04001700983736599,2165.5436277880453,24.805613025706784
2025-12-10,2.801047688950196,0.6390849089758217,-0.03997106453105834,2158.353915051483,26.052543145367537
2025-12-11,2.802117685006186,0.6389111175690549,-0.0399224614146968,2164.262756054337,27.014614667748038
2025-12-12,2.8031996651312885,0.6387357039432049,-0.0398734307633538,2173.864458836901,26.01935639840809
2025-12-15,2.8042048088599016,0.6385727002041104,-0.03982753178935746,2164.3500423077953,27.009492284754486
2025-12-16,2.805296730641976,0.638396699356145,-0.039779039467098966,2164.7982694873904,28.15189475631459
2025-12-17,2.8064332136346546,0.6382140905922289,-0.0397291059018056,2154.3928778645904,28.09780557459942
2025-12-18,2.8076276696106213,0.6380232739815751,-0.03967805438083609,2160.6076156159743,27.421100439614943
2025-12-19,2.8087701220100922,0.637840954674581,-0.0396292088988579,2144.9284122668573,27.887251822123925
2025-12-22,2.8100170240161453,0.6376432832826091,-0.039577697505907,2129.9282234385146,27.515095115053924
2025-12-23,2.8113319309470954,0.6374359413347317,-0.03952492151006051,2127.728329907548,28.08872080574407
2025-12-24,2.8126888646274306,0.6372226585078122,-0.039471180138531445,2125.2129087279845,27.98811774713097
2025-12-25,2.8140612765868496,0.6370076793211075,-0.03941760217146257,2114.318480127747,28.36855116718333
2025-12-26,2.815514275440781,0.636780967200671,-0.039362064076980806,2111.1974184852347,30.48945474633107
2025-12-29,2.817086270994292,0.6365363099684127,-0.03930267153289646,2116.010787535732,29.584878118382306
2025-12-30,2.8185955833742637,0.6363017073889126,-0.03924579159780554,2126.2069549810867,30.11997696266635
2026-01-05,2.820075873708698,0.6360717004075669,-0.03918977391543201,2133.904377303228,29.20400882650316
2026-01-06,2.8214788061174008,0.6358538673620536,-0.03913659567346286,2142.405389415843,28.139147407042998
2026-01-08,2.822795735784559,0.6356495202797381,-0.039086544281668516,2119.373406516285,28.274705705056725
2026-01-09,2.8242464662624065,0.6354254519963922,-0.039033158880747494,2125.2483607848003,28.213250285429314
2026-01-12,2.8256672514873955,0.635206239201682,-0.03898092430266637,2101.6973984386414,28.559420685740644
2026-01-13,2.8272357814536666,0.6349650526505308,-0.03892478498738424,2093.9905001090124,28.79332546444693
2026-01-14,2.8288604373521524,0.6347154368918169,-0.03886707219533442,2095.958606671685,28.947680140104715
2026-01-15,2.8304832524170314,0.6344660196415735,-0.03880931281983558,2090.2067265133674,29.236977650819206
2026-01-16,2.8321546624790552,0.6342092573890112,-0.03875013000154103,2109.25739951841,29.60722577643562
2026-01-19,2.833738186012616,0.6339655987021793,-0.038693161184571515,2100.936448910252,30.905911096289707
2026-01-20,2.8354327829851314,0.6337049187334105,-0.038632554221972884,2094.171310276169,30.747183220598927
2026-01-21,2.83716116066649,0.633439107181224,-0.03857103626724565,2093.1683390685257,32.36059175407293
2026-01-22,2.8389764129654225,0.6331598684059743,-0.03850642455139947,2096.0021692938426,32.061886220879465
2026-01-23,2.840762866255259,0.632885093179995,-0.038442805072257176,2092.1247662904148,32.74973102701062
2026-01-26,2.84261037407067,0.6326011503593578,-0.03837736754690859,2078.7193108873385,33.16612711979694
2026-01-27,2.8445679001740607,0.6323008624382114,-0.038309010037064724,2081.6173067052746,33.61677917649071
2026-01-28,2.84653429490506,0.6319993915322559,-0.03824043975855496,2078.777824641898,34.117747791555296
2026-01-29,2.848548307604533,0.6316907976376673,-0.038170490851089936,2096.8296392621073,33.428102484499234
2026-01-30,2.8504130579671063,0.6314045485298835,-0.038104713868708846,2095.9165125311756,32.76960143032453
2026-02-02,2.852253583337324,0.6311219465638744,-0.03803978507193199,2099.657685756881,31.857684173027188
2026-02-03,2.8540295423469626,0.6308492549458827,-0.037977039628536345,2105.7411325044063,32.3120851368073
2026-02-04,2.8557929935249144,0.6305784372148002,-0.03791452390617671,2096.824950551647,32.405425606443195
2026-02-05,2.8576190441529428,0.6302982335705725,-0.03785031713453864,2089.516079875253,30.993488222565404
2026-02-06,2.859421999838398,0.6300217669247372,-0.037787349523503634,2080.8935322059165,31.45458706386681
2026-02-09,2.861303421804735,0.629733444672508,-0.037722091329116095,2080.663236487163,30.998613913213923
2026-02-10,2.8631642370016683,0.6294482232521824,-0.03765752944998519,2080.7412316664845,30.580389269447885
2026-02-11,2.865004010952411,0.6291661132545534,-0.03759361865710853,2090.9888782883627,31.887358590708192
2026-02-12,2.8668505721289796,0.6288826568361294,-0.03752891475116263,2099.932704563482,31.702315697535855
2026-02-13,2.86863527872379,0.6286085013904188,-0.03746595490053933,2113.667482933279,31.351786523539914
2026-02-16,2.8703219219956946,0.6283491073474736,-0.03740577935265235,2125.1549837184502,30.936332706012703
2026-02-17,2.871922689722469,0.6281026346209039,-0.03734806639138944,2130.581195373683,29.792284190088726
2026-02-18,2.8734426413012693,0.6278685227991392,-0.03729304217002283,2145.314948825569,29.5418186276742
2026-02-19,2.874869445855168,0.6276483888840135,-0.037240601925539865,2141.3600105601636,29.489669477606718
2026-02-20,2.8763174527648934,0.627424938636776,-0.03718749979185356,2137.7113779782308,30.07368668401764
2026-02-24,2.8778125048542607,0.6271941323388848,-0.03713273400732161,2140.464788852062,29.754528757723754
2026-02-25,2.8792787225756356,0.6269675323434232,-0.03707873512429027,2139.8274112381678,30.636236610433176
2026-02-26,2.880787021475398,0.6267341638213795,-0.03702299374204376,2134.6430219451418,30.49395010607945
